app,review,score
Gojek,"setiap mau memberi rating untuk resto, sudah muncul sendiri bintang 2 dan tidak bisa di ubah, padahal saya mau memberi bintang 5 jadi kasian restonya. tolong untuk di perhatikan🙏🏻",3
Gojek,suka,5
Gojek,Okehhh lagi,5
Gojek,"sangat membantu, untuk transportasi, makanan, belanja.. terimakasih gojek",5
Gojek,terkadang susah nyari driver,4
Gojek,Muantap,5
Gojek,harga ok g mahal,5
Gojek,pengantaran aesuai dan tepat waktu,5
Gojek,supir nya banyak komplen ke customer karena masalah tarif nya. udh gitu gk pernah chat klo emang gk mau di ambil orderan. udh lama nunggu tau map nya berubah jauh.,2
Gojek,"Parah si udah beberapa hari ini pesen gofood slalu lama , karna sulit mendapatkan driver. tolong dong pihak gojek nya jangan ambil untung terlalu besar, kasian para driver , imbasnya ke kita customer jadi susah mendapatkan driver. karna drivernya pada males-malesan kerja karna gak dapat untung,",3
Gojek,"saya menemukan ketika driver msh membawa penumpang, tp notifikasi penjemputan sdh masuk ke HP driver..",5
Gojek,Drivernya males balas chat ya,1
Gojek,gojek makin lama makin susah amat mau kirim barang PDA GK mau ambil hadehh .. pilih pilih oderan apa gmn ya padahal sudah sya kasi akses untuk cod sya yg jalan,1
Gojek,is the best !,5
Gojek,"parah di perjalanan suruh di edit ulang sama supirnya, dan ternyata jadi lebih mahal, mana supirnya bilangnya yang mbayarin bosnya ini, kalau caramu begini ngajak berantem supir sama penumpang ini aplikasi",1
Gojek,"makin ribet, kenapa login harus pakai face id? padahal cuma mau login tapi ribet banget seakan akan mau pinjam uang",1
Gojek,pelayanan Bagus. harga gak mahal. banyak promo juga. Jadi bisa berhemat,5
Gojek,ok lah,5
Gojek,selalu mudah berkendara dg gocar.,5
Gojek,aplikasi yg pas utk yg mager,5
Gojek,mkeren,5
Gojek,goodjob,5
Gojek,"sering ngbug, sama salah titik koordinat",1
Gojek,aplikasi mantap,5
Gojek,"Tolong dibenahi lagi bagian metode pembayarannya, saya mau ganti ke non-tunai (gopay) utk pembayaran gojek motor malah gabisa trs jadi kesusahan akhirnya",2
Gojek,baik bagus keren,5
Gojek,map sering eror jadi titip jemput suka gak pas mending kalo deket ini jauh bgt soalnya,1
Gojek,"karya terbaik bangsa, very helpfull map. Pesan saya, sejahterakan mitra, inshaallah barokah dan makin sukses gojek ini",5
Gojek,BANYAK PROMONYA🤧,5
Gojek,Driver cepat datangnya dan sampai di tujuan dengan aman,5
Gojek,"Tolong jangan Pake Apk ini kalau pesan paket, saya sebagai pembeli sangat kesulitan jika ada driver kirim paket ke saya, nomor whatsapp saya di samarkan dan tidak bisa menghubungi saya, tolong di tindak apk gojek ini . paket saya sering di retur gara gara gojek, lain kali jangan pake lagi, sangat menyulitkan baik saya pembeli dan driver yang mengantarkan pesanan saya .",1
Gojek,pelayanan baik.. Terimaksih..,5
Gojek,"aplikasi yang sangat mudah dan lancar saat menggunakan, sukses selalu",5
Gojek,"Tetap pertahankan driver yang beneran niatnya kerja dengan baik. Rapi tampilan diri , ramah dan kendaraannya(bersih). Salam sehat buat semua driver gojek, berkah lelahnya ya buat keluarga.Aamiin",5
Gojek,"saya sangat terbantu,dengan aplikasi iniii",5
Gojek,jos,5
Gojek,"kacau, pesan gaada yg di terima sama sekali.. udah nunggu lama padahal sekali nya dapat malah ga gerak atau di diemin doang",1
Gojek,gojek sangat membantu,5
Gojek,"pihak gojek itu sengaja meminta agar melaporkan keluhan kita di live chat atau di customer care mereka. karena dari sana dia hanya menyampaikan sesuatu yang berulang, supaya kita capek ngejar perbaikan akun, setelah itu dia embat Saldo pelanggan yang sudah dia blokir/kunci akun gopay nya yang katanya kita dicurigai melakukan transaksi/aktivitas yang mencurigakan dan setelah di cek tim terkait kita melanggar hukum sesuai pasal 17. padahal bukti yang katanya dia temukan tidak bisa dia jelaskan.",1
Gojek,Driver kalau nambah 1 orang nembak nya di harga gila 2xlipat,1
Gojek,seru perjalanan nya membuat ku good mood hari ini. Respect buat para ojol,5
Gojek,saran.. jangan terima 2 orderan sekaligus yang berlawanan arah. custumer jadi menunggu lama untuk makanannya.,2
Gojek,untuk versi terbaru ini secara keseluruhan sudah baik hanya Masukkan saya tetap pada fitur call yang belum kisah aksesibel dengan pembaca layar tunanetra atau screen Reader mohon perbaikan di versi mendatang akar nyaman digunakan sehingga kami dan driver bisa berkomunikasi saat diperlukan,3
Gojek,disaat aku butuh gojek selalu ada dan sedia...,5
Gojek,buat para costumer mohon maaf ya.wajar banyak driver pada nolak orderan.karena driver di kotak-2in.ongkir 5 rb ambil di mall anter di di gedung-2.jadi bukan driver yang bermasah..menejemen/orang-2 di kantor gojek nya lah yang biadab.ngga punya rasa ke adilan&prikemanusiaan.,1
Gojek,semoga lancar,5
Gojek,good the best,5
Gojek,Aplikasi Yg Taiiii,1
Gojek,potongan untuk pengemudi besar terlalu besar,4
Gojek,"driver gojek skrng berkurang apa gimana si, udah mau sejam nyari driver ga dapet dapet heran!!!",1
Gojek,"Naikilah gojek, karena gojek is the best",5
Gojek,"coba perbaiki lagi sistemnya, masa gomart ke Alfa yang jarang 500n harus nunggu 30 menit, pertimbangan dong, kecapean nunggu mana ongkir mahal",2
Gojek,fast respon,5
Gojek,kebijakan tidak jelas,1
Gojek,"aplikasi disaat kita lapar,sangat tidak membantu .....agen agennya kurang selektif serta disiplin tanpa sanksi .....kenapa harus aplikasi ini jika masih banyak aplikasi yang lebih baik.tks",1
Gojek,sopirnya sangat ramah..dan tidak ngebut berkendara.makasih gojek🙏🙏,5
Gojek,Jempol,5
Gojek,"sangatt buruk, udah 4 kali pesann di toko berbeda, di batalkan terus menerus, kecewaa beratt perbaiki dehh tuh sistem driver nya, hobi nya nolak teruss",1
Gojek,"skrg pesen gofood minimal 1 jam, gila",2
Gojek,terdepan utk mempermudah kebutuhan wsrga,5
Gojek,pelayanan ramah,5
Gojek,"bintang 5 buat driver nya! tepat waktu,cepat,ramah,act of service",5
Gojek,udh berkali kali verif gagal Mulu,1
Gojek,drive bagus,5
Gojek,ada gerangan apa kenapa susah untuk mendapatkan driver? terutama di area pontianak.,3
Gojek,"baru kali ini gojek 2026 makin hancur, bokbrok terparah, enggak kaya dulu bagus banget.",1
Gojek,"Sangat mudah dan membatu, dalam aktivitas",5
Gojek,bagus dan menarik banget,5
Gojek,"titik almat bsa berubah sendiri setelah pesan, pdhal sblum pesan alamat sdah benar",1
Gojek,memuaskan,5
Gojek,Tepat waktu,5
Gojek,"jaringan lambat, pemilihan driver terlalu jauh dari titik penjemputan",3
Gojek,"barang gw ketinggalan barang jirrr , gw konfirmasi dari jam satu malam ,Ampe sekarang jam 6 sore iyahnya doang.., dan gw dikasih nomor kontak yang gak berlaku , sekelas GOJEK lohh ini. luar biasa👏👏 Konoha konahaaaa...",1
Gojek,makin mantap,5
Gojek,"drivernya baik , krn macet lewat gang eh tau2 smp tujuan",5
Gojek,ok banget,5
Gojek,sopirnya ramah...,5
Gojek,Bagus sangat membantu,5
Gojek,cukup bagus,5
Gojek,bagus banget nih aplikasi jadi kebantu banget,5
Gojek,Aplikasi yg mempermudah kemanapun saat gak bisa bawa kendaraan sendiri 👍,5
Gojek,Simple untuk penggunaanya,5
Gojek,wadadidaauuu gojek memang mantul,5
Gojek,"server hari penuh, sampai saya tidak bisa masuk diaplikasi",2
Gojek,"pesen goojek lama bngt kg dapet"" dari jm 11 smpe jm 2 belum dpt juga 😒",3
Gojek,"sumpah gojek ini ga berbenah sama sekali, kalau telat dapat driver 1-2× oke lah.. ini berkali-kali bahkan sampai hampir 1 jam.. mana di suruh nunggu setengah jam lebih baru bisa dibatalkan, bayangin kalau orang kelaparan",1
Gojek,drivernya di evaluasi,1
Gojek,diskon makanan makin dikit harga makanan makin mahal.,3
Gojek,sya ga mau naik gojek lagi pengajuan pinjaman gagal terus pdh udh lunas ga pernah telat bayar.,1
Gojek,"Gojek?,huh pesan Transportasi terlalu lama & sering dicancel oleh driver tanpa alasan.",1
Gojek,"Tolong diperbaiki untuk PETA nya, karena driver selalu salah jalan saat melakukan penjemputan, selalu diarahkan ke jalan yang lebih jauh dan susah lewat. sehingga memakan waktu lebih lama saat jemput.",2
Gojek,"diinfokan diemail,data pribadi saya sudah diproses harus tunggu undangan goride (2 w) melalui Wa",5
Gojek,sangat bagus,5
Gojek,sangat membantu makasih,5
Gojek,enggk nunggu lama,5
Gojek,"plis banget benerin sistemnya, masa ngebatalin driver buat nyari driver lain malah jadi kepesen 2 driver?!?! 2x loh saya mengalami hal kaya gini, mohon untuk kedepannya jangan sampai bisa kejadian seperti ini karna saya kasian sama drivernya",2
Gojek,very good,5
Gojek,masa buka Go transit loading lama minta ampun jaringan bagus kouta banyak perbaikan dong,3
Gojek,"kenapa sekarang sering muter2, pdhal koneksi internet lancar2 aja di aplikasi lain",1
Gojek,aplikasi tolol uang saya hilang bertahun2 terulang terus menerus,1
Gojek,cepat,5
Gojek,mantaps,5
Gojek,vc 1rp ternyata tidak sesuai,1
Gojek,ok bgt,5
Gojek,"GOJEK mau BANGKRUT ya? sepi banget orderan nya,mudah2an GOJEK BANGKRUT beneran,AMIN",1
Gojek,Sangat menyenangkan,5
Gojek,best,5
Gojek,sangat membantu praktis,4
Gojek,nyqman dan aman,5
Gojek,semua baik,5
Gojek,good service,5
Gojek,pelayanan nya cepat,5
Gojek,"cara berhenti langganan gojek plus gimana ya, mohon informasi nya. terimakasih",1
Gojek,"Nunggunya tak pake lama guys, keren pokoknya 👍❤",5
Gojek,Alhamdulillah lancar,5
Gojek,Fast respon n ontime,5
Gojek,luar biasa,5
Gojek,good job,5
Gojek,"halo admin gojek,saya pengguna blm ada 1 tahun,,kenapa akhir2 ini harga pulang lebih mahal 2x lipat dr harga pergi?..biasa nya harga PP sama tp akhir2 ini hanya harga pulang nya saja 2x nya padahal jarak nya sama seperti saat pergi.mohon di tinjau lg kendala nya dimana.terima kasih",3
Gojek,"susah sangat buat laporan bantuan, dijawabnya ai mulu. cs kalian pada kemana sih",1
Gojek,"paylater gak bisa, driver pun irit.",1
Gojek,mayan,5
Gojek,tolaong gopay pinjam lihat orang yang rajin bayar tapi di tolak uda tidak jelas lagi semau nya uda jagan dowlod lagi kita di sini tingalkan gojek dari sekarang,2
Gojek,"If you in indonesia dont use car service from gojek, many driver accept your order and asking you to cancel if they didnt want 🤣",1
Gojek,driver nya lambat,1
Gojek,Teman perjalanan sehari-hari anak ku👍,5
Gojek,Aplikasiiinya sering eror malesin banget. JELEK APLIKASI MEDIT PUNYA DRIVER GA ADA YANG MAU AMBIL,1
Gojek,bagus cepat,5
Gojek,aplikasi sangat buruk sekali,1
Gojek,bagus baik,5
Gojek,"driver gocar harus disiplin,daerah jakarta saya pesan berkali-kali dan di cancel berkali-kali,di chat pada gak dibales,harus di tindak tegas perihal disiplin",1
Gojek,kecewa ngorder hemat dapat jauh jauh ngorder biasa terus muter ga dapat driver aneh sampai tlat mau kemana mana mengecewakan,3
Gojek,"MAIN CENCEL SEENAK JIDAT DRIVER, PADAHAL ONGKIR GEDE UDAH TAU DAPETIN LAGI SUSAH.. GOFOOD SEKARANG PESEN BISA 2JAM SENDIRI, GARA GARA DRIVER GAK ADA YANG MAU AMBIL GUA PERNAH SAMPE 3JAM CARI RESTO DI BATALIN TERUS GARA GARA GA DAPET DRIVER... DRIVER PADA BELAGU ONGKIR GEDE GA ADA YANG MAU AMBIL",1
Gojek,"halo. saya ingin melaporkan ini kenapa ya saya suka mendapatkan 2 driver di waktu yg sama? bahkan aplikasinya pending ketika customer membatalkan? temen saya juga mengalami hal serupa. tolong dibenarkan sistemnya ya, agar kejadian mendapatkan 2 driver diwaktu yg sama tidak terulang. karena itu benar benar tidak enak. jelek sekali sistem pemesanannya kok bisa kaya gitu padahal sebelumnya dan udah lama sekali pakai gojek ga pernah kejadian hal seperti ini. terima kasih 🙏🏻",1
Gojek,woy gojek kenapa ini gangguan mulu?!! gw mau bayar cicilan jadi gak bisa glliran lewat dari tanggal gw di bebanin bunga.. yang bener aje.. urus dong punya aplikasi!!!!!!,4
Gojek,"knp sih driver gojek skrng pada gak jelas?? dua kali dapet driver tp dia sama sekali gak bergerak bahkan menjauh dari penjemputan lokasi, giliran ditanya mau ambil apa enggak, cuma diem aja bisanya! kalo emg gak mau ambil tuh bilang!! kan orang jd nunggu lama! ditambah saya itu lagi sakit, pengen cepet"" pulang buat istirahat, tapi malah dighosting sm driver. kalo dari awal nolak krn gak cocok kan bisa bilang dari awal biar saya cancel, ini malah diem aja! bisu kali ya?",2
Gojek,tolong di update lagi masa restoran tutup tapi di aplikasi buka jadinya susah mau di batalkan,5
Gojek,Kenapa GoCar Hemat Harganya Lebih Mahal Dari Yang Biasa?,4
Gojek,jelek banget mahal mahal banget ongkirnya,3
Gojek,"apk lumayan, tapi sangat di sayangkan saya menemukan beberapa driver yang menyepelekan tanggungjawab nya, banyak sekali costumer termasuk saya sudah menunggu 30 menit bahkan lebih untuk penjemputan tetapi driver putar balik dan malah pulang kerumah nya sendiri membiarkan beberapa costumer menunggu tanpa kepastian dan jelas ini memakan waktu penting seseorang terutama jika orang itu memiliki waktu penting untuk berangkat kerja maupun kuliah, penyeleksian nya tolong di perhatikan lagi",3
Gojek,cukup puas,5
Gojek,"jelek banget , ga bsa baca map titik lokasi pnjemputan pdahal udh sesuai peta di titikin tp geser lagi geser lagi , tiap naik hrus debad dlu",1
Gojek,tepat wkt dtg nya ramah pengemudi nya bnyk promo,5
Gojek,semoga gojek selalu ngasih yang terbaik buat pelanggan setia.,5
Gojek,gojek oke,5
Gojek,"di aplikasi gojek klo top up di alfamart, indomaret GRATIS.... FAKTANYA isi 20rb jd saldo 18rb admin 2rb... kasih info yg bener dong",3
Gojek,Joss mantap,5
Gojek,"banyak diskon gess, tapi banyakin lagi plis",5
Gojek,cepat & sangat baik,5
Gojek,kicau mania keren,5
Gojek,"akhir akhir ini tiap top up gopay di sini selalu delay lama sekali, mengakibatkan keterlambatan untuk melakukan pemesanan, sudah 2x kejadian",1
Gojek,driver dpt 5rb ambil gofood nya jauh. 6ribu anter jauh jmput jauh. pulang nya kosong. uda skarang akun aceng anyep. gk jlas gojek,1
Gojek,oke oke aja membantu buat pesen goofood cepet bgt dpt driver nya,5
Gojek,makasih pak,5
Gojek,mntap,5
Gojek,apk yg sangat bagus,5
Gojek,aman,5
Gojek,"jangan ada yang pake gojek, unistall sekarang rame-rame karena aplikasi banyak merugikan driver atau pun customer dengan system pembodohan ...laksanakan unistall ya guys",1
Gojek,Drivernya ramah sopan kendarannnya bersih,5
Gojek,nyari customer servis di aplikasi isinya cuma templat dan bot ga ada cs manusia,1
Gojek,cepat memuaskan layanan gojek dan gocar,5
Gojek,aplikasinya sangat membantu dan menyediakan pilihan pembayaran,5
Gojek,Tarif nya diturunin diam2 bonus sudah tidak ada harga kebutuhan naik bagaimana bisa driver sejahtera? biaya jasa aplikasi tinggi customer bayar nya mahal driver nya kebagian sedikit,1
Gojek,baik semuanya,5
Gojek,tidak ada pemberitahuan queue,3
Gojek,"saya sangat suka pakai aplikasi awalan go, s saya pake semua gojek dan gopay",5
Gojek,sangat membantu dan mudah untuk braktifitas,5
Gojek,Aman dan Nyaman,5
Gojek,bagus sih,5
Gojek,"sudah cukup baik, lumayan sebagai alternatif ketika shopee lagi gk dapat promo",5
Gojek,"pelayanan oke, tingkatkan",5
Gojek,rekomendasi,5
Gojek,mempermudah transportasi,5
Gojek,mantapp untuk perjalannyaa,5
Gojek,aplikasi sampah,1
Gojek,"tolong ditambah event yang bisa dapat coin, dan ditambah game yg bisa dapat coin ,game gocatnya adain menu double coinnya please diupdate developer 🙏🏽.",1
Gojek,perjalanan lebih aman dan nyaman,5
Gojek,good app,5
Gojek,sopan dan ramah.cepat dan tepat waktu,5
Gojek,Bintang satu aja...pelayanan buruk tidak berguna mending gulung tikar aja kembali ke laut,1
Gojek,"apa coba udh sering bgt top up tapi saldo selalu ga pernah masuk, pdhl udh berhasil top up nya",1
Gojek,layanam cs lenyap. tidak bisa ganti nomer hp. chat bot.,1
Gojek,kasian mamang gojek nya ongkir nya murah. dan klo dapet orderan yg double cuma di tambahin sedikit.,1
Gojek,Suara Notif nya ganggu banget. Suara notif yang dulu lebih enak,3
Gojek,"ya The best public transport, wise driver and fine fare",5
Gojek,cepat pelayanannya saya suka dan amanah,5
Gojek,sangat kicau,5
Gojek,"costumer servis GO-JEK lambat, aplikasinya kadang error ga bisa nge chat driver.",1
Gojek,opsi klo lagi mager😁,5
Gojek,cepat dan aman,5
Gojek,mauliate,5
Gojek,manjay (mantap jaya),5
Gojek,aplikasi busuk makin banyak aturan makin ribet...ngorder go send aja hampir 30 menit status masih mencari driver terus kaga dapat²...pindah aplikasi aja udah,1
Gojek,Aplikasi aneh. Pesan GoCar 3x cancel sendiri padahal driver sudah dekat. Saya sampai kena peringatan. Pesan GoFood malah order di resto yg sebelumnya padahal sudah klik order di resto lain yg juga udah pilih menu & voucher. Makin aneh lagi scroll gofood muter-muter doang pilihannya,1
Gojek,goooood,5
Gojek,cepat response,5
Gojek,semoga voucher nya ditambah terus hehe🩷,5
Gojek,cepat dn aman,5
Gojek,Mohon dibantu diperhatikan kesejahteraan drivernya ya,5
Gojek,Puassssszzzzz,5
Gojek,"harus ada customer service sendiri untuk penanganan masalah paket hilang,barang ketinggalan,agar kami tidak disuruh menunggu saja tanpa kepastian berapa lama masalah akan selesai,bobroknya perusahaan keliatan dari cara penangan masalahnya",1
Gojek,"kalo ujan susah cari dirver, mana onkosnya berubah2 naik naik terus dapet nya tetep.susah",3
Gojek,"tolong kepada pihak gojek untuk menghilangkan layanan gopaylater di akun saya telat 1 hari 50rb apa"" an saya tidak Sudi ada nya layanan gopay later lgi di akun saya",1
Gojek,"sangat membantu, mudah saat memesan",5
Gojek,driver pada sok .. gamau ambil orang di terminal yg bawa barang banyak !,1
Gojek,"Go-Jek si bagus ya tpi sebel bngt lagi buru buru trus ga sempet update disuruh updat dlu, lama bngt lagi, ga bisa ntar aja apa updatenya☺️",4
Gojek,"Makin kesini pelayanannya semakin menurun, sulit dapat driver padahal di aplikasi banyak nampilin driver tapi gada 1 pun yg nyangkut. Malah disuruh upgrade biaya, pas udh di upgrade sama ajaa tetep susah dpt drivernya",1
Gojek,sangat tepat waktu dan save drive,5
Gojek,pelayanan driver Go car nya ramah.. mobil nya bersih dan nyaman... jika duduk di kursi depan selalu diingatkan untuk pakai sabuk pengaman...banyak promo harga... sangat terjangkau...puas banget... pokoknya Siip...mau kemana mana selalu ingat Gojek... dan jika pesan gojek responnya cepat...meskipun jarak nya sangat dekat driver motor selalu menawarkan untuk pakai helm.pelindung kepala... Terimakasih Gojek🤍🤍🤍🤍🤍 ⭐⭐⭐⭐⭐🥰🥰🥰🥰🥰👍👍👍👍👍💙💙💙💙💙🙏🙏🙏🙏🙏🌹🌹🌹🌹🌹❤️❤️❤️❤️❤️🫶🫶🫶🫶🫶....,5
Gojek,mantapp,5
Gojek,untuk aplikasi nya mudah sekali dalam penggunaan tetapi kenapa ya 1 Minggu sekali update terus jg gimana caranya app nya terbaca di user interface hp saya. setiap mau buka gojek aplikasi pasti buka nya ke playstore kan jdnya repot. gak bisa buru buru,4
Gojek,Pelayanan Mantablah,5
Gojek,"mudah, praktis, dan pemantauan gampang",5
Gojek,"saya di kirimi saldo ke akun gojek ku..tapi saldo nya tidak masuk masuk..tapi dari pihak pengirim sudah ada kwitansi notifikasi sukses,,dan dan saya mau buat laporan dari aplikasi gojek kagak bisa di menu bantuan kagak ada opsi buat bikin laporannya..trus gimana saya bisa laporan ke pihak gojek kalo saldonya belum masuk masuk.",3
Gojek,Gilak mantep banget ni apk nya,5
Gojek,driver pilih2 orderan,1
Gojek,suka dengan aplikasi ini,5
